date_start_utc,date_end_utc,estimated,estimated_start,start_text,medal,venue_code,description,venue_code_other,discription_other,team_1_code,team_1,team_2_code,team_2,tag,sport,sport_code,sport_url
7/31/2024 13:30,7/31/2024 14:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
7/31/2024 14:30,7/31/2024 15:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
7/31/2024 15:30,7/31/2024 16:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
7/31/2024 18:30,7/31/2024 19:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
7/31/2024 19:30,7/31/2024 20:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
7/31/2024 20:30,7/31/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
7/31/2024 23:30,8/1/2024 0:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 0:30,8/1/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 1:30,8/1/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 12:30,8/1/2024 13:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 13:30,8/1/2024 14:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 14:30,8/1/2024 15:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 15:30,8/1/2024 16:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 18:30,8/1/2024 19:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 19:30,8/1/2024 20:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 20:30,8/1/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/1/2024 23:30,8/2/2024 0:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 0:30,8/2/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 1:30,8/2/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 12:30,8/2/2024 13:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 13:30,8/2/2024 14:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 14:30,8/2/2024 15:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 15:30,8/2/2024 16:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 18:30,8/2/2024 19:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 19:30,8/2/2024 20:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 20:30,8/2/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/2/2024 23:30,8/3/2024 0:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 0:30,8/3/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 1:30,8/3/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 12:30,8/3/2024 13:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 13:30,8/3/2024 14:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 14:30,8/3/2024 15:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 15:30,8/3/2024 16:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 19:30,8/3/2024 20:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 20:30,8/3/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/3/2024 21:30,8/3/2024 22:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 0:30,8/4/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 1:30,8/4/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 2:30,8/4/2024 3:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 12:30,8/4/2024 13:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 13:30,8/4/2024 14:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 16:30,8/4/2024 17:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 17:30,8/4/2024 18:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 20:30,8/4/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/4/2024 21:30,8/4/2024 22:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 0:30,8/5/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 1:30,8/5/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 12:30,8/5/2024 13:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 13:30,8/5/2024 14:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 16:30,8/5/2024 17:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 17:30,8/5/2024 18:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 20:30,8/5/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/5/2024 21:30,8/5/2024 22:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/6/2024 0:30,8/6/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/6/2024 1:30,8/6/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/6/2024 20:30,8/6/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/6/2024 21:30,8/6/2024 22:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/7/2024 0:30,8/7/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/7/2024 1:30,8/7/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/7/2024 20:30,8/7/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/7/2024 21:30,8/7/2024 22:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/8/2024 0:30,8/8/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/8/2024 1:30,8/8/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/8/2024 20:30,8/8/2024 21:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/8/2024 21:30,8/8/2024 22:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/9/2024 0:30,8/9/2024 1:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
8/9/2024 1:30,8/9/2024 2:30,False,False,,,EIF,Eiffel Tower Stadium,,,,,,,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball
7/27/2024 19:00,7/27/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/27/2024 19:48,7/27/2024 20:04,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/27/2024 20:36,7/27/2024 20:52,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/27/2024 21:08,7/27/2024 21:24,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/27/2024 23:30,7/27/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 0:18,7/28/2024 0:34,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 1:06,7/28/2024 1:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 1:38,7/28/2024 1:54,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 14:30,7/28/2024 14:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 14:46,7/28/2024 15:02,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 15:18,7/28/2024 15:34,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 15:50,7/28/2024 16:06,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 16:22,7/28/2024 16:38,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 19:00,7/28/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 19:16,7/28/2024 19:32,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 19:32,7/28/2024 19:48,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 20:20,7/28/2024 20:36,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 20:52,7/28/2024 21:08,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 23:30,7/28/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/28/2024 23:46,7/29/2024 0:02,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 0:34,7/29/2024 0:50,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 1:06,7/29/2024 1:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 14:30,7/29/2024 14:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 15:18,7/29/2024 15:34,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 16:06,7/29/2024 16:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 19:00,7/29/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 19:32,7/29/2024 19:48,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 20:20,7/29/2024 20:36,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/29/2024 23:30,7/29/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 0:18,7/30/2024 0:34,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 0:50,7/30/2024 1:06,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 14:30,7/30/2024 14:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 15:18,7/30/2024 15:34,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 15:50,7/30/2024 16:06,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 16:38,7/30/2024 16:54,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 19:00,7/30/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 19:48,7/30/2024 20:04,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 20:20,7/30/2024 20:36,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 21:08,7/30/2024 21:24,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/30/2024 23:30,7/30/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 0:02,7/31/2024 0:18,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 1:06,7/31/2024 1:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 1:38,7/31/2024 1:54,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 14:30,7/31/2024 14:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 15:02,7/31/2024 15:18,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 15:34,7/31/2024 15:50,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 16:38,7/31/2024 16:54,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 19:00,7/31/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 19:48,7/31/2024 20:04,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 20:36,7/31/2024 20:52,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 21:08,7/31/2024 21:24,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
7/31/2024 23:30,7/31/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 0:18,8/1/2024 0:34,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 1:06,8/1/2024 1:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 1:38,8/1/2024 1:54,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 14:30,8/1/2024 14:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 15:18,8/1/2024 15:34,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 16:06,8/1/2024 16:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 16:22,8/1/2024 16:38,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 16:38,8/1/2024 16:54,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 19:00,8/1/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 19:48,8/1/2024 20:04,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 20:36,8/1/2024 20:52,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 21:08,8/1/2024 21:24,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 21:24,8/1/2024 21:40,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/1/2024 23:30,8/1/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 0:02,8/2/2024 0:18,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 0:34,8/2/2024 0:50,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 0:50,8/2/2024 1:06,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 1:22,8/2/2024 1:38,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 19:00,8/2/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 20:04,8/2/2024 20:20,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 20:36,8/2/2024 20:52,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 21:08,8/2/2024 21:24,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/2/2024 23:30,8/2/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 0:34,8/3/2024 0:50,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 1:06,8/3/2024 1:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 1:38,8/3/2024 1:54,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 19:00,8/3/2024 19:16,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 19:32,8/3/2024 19:48,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 20:04,8/3/2024 20:20,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 20:36,8/3/2024 20:52,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/3/2024 23:30,8/3/2024 23:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/4/2024 0:02,8/4/2024 0:18,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/4/2024 0:34,8/4/2024 0:50,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/4/2024 1:06,8/4/2024 1:22,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/4/2024 14:30,8/4/2024 14:46,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
8/4/2024 15:02,8/4/2024 15:18,False,False,,,NPA,North Paris Arena,,,,,,,boxing,Boxing,BOX,https://olympics.com/en/paris-2024/sports/boxing
